NN_Topology,HWType,Datatype,Op mode,batch/thread/stream,lat-sys,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1,top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor, level,hw_peak_perf,hw_bandwidth,nn_total_operations,hw_datatype_prun_net,norm-lat-comp,datatype_model,tag
CNV,TX2-maxq,FP16,maxq,8,3.46,1.1064100000000001,2301.12,7396.39,70.21115673983999,225.67666944748,83.31,,1.8,4.15,5.3,0.244093856,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,7.598380592603776e-05,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
CNV,TX2-maxq,FP16,maxq,16,6.23,1.6715200000000001,2566.42,9793.14,78.30591923944,298.80566311847997,83.31,,1.8,4.15,5.4,0.488187712,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,0.000114793296591219,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
CNV,TX2-maxq,FP16,maxq,32,11.99,2.96903,2659.74,11860.8,81.15327406968,361.89355090559997,83.31,,1.8,4.15,5.4,0.976375424,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,0.00020390108486780114,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
CNV,TX2-maxq,FP16,maxq,64,22.79,5.194369999999999,2797.81,13017.4,85.36602890692,397.1834201368,83.31,,1.8,4.15,5.3,1.952750848,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,0.00035672852015801795,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
CNV,TX2-maxq,FP16,maxq,128,44.73,9.57863,2876.4,13507.3,87.7639459248,412.13111764359996,83.31,,1.8,4.15,5.3,3.905501696,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,0.0006578219312527209,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,1,1,0.571742,1025.03,1869.41,31.27544065196,57.03893691812,83.31,,1.8,4.7,6.3,0.030511732,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,3.926494985381971e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,2,1.32,0.627033,1542.17,3449.15,47.05427773844,105.23954042780001,83.31,,1.8,4.7,6.2,0.061023464,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,4.306211420831448e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,4,1.89,0.709281,2133.33,5862.89,65.09159322756,178.88692842548002,83.31,,1.8,4.7,6.8,0.122046928,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,4.871057731855821e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,8,3.24,0.9314450000000001,2534.65,9056.34,77.3365615138,276.32461898088,83.31,,1.8,4.7,6.9,0.244093856,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,6.396791072999903e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,16,5.67,1.4019700000000002,2813.19,12232.4,85.83529934508,373.2317105168,83.31,,1.8,4.7,7.0,0.488187712,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,9.62816825535987e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,32,10.51,2.36591,3084.34,14952.4,94.10855547688,456.22362155679997,83.31,,1.8,4.7,6.9,0.976375424,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,0.00016248121969113797,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,64,19.95,4.12869,3230.28,16486.9,98.56143764496001,503.04387431080005,83.31,,1.8,4.7,6.9,1.952750848,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,0.00028354188744567814,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxp,FP16,maxp,128,38.9,7.45937,3335.5,17483.4,101.771882086,533.4488152488001,83.31,,1.8,4.7,7.0,3.905501696,25.0,l3,1.15,59.7,0.03,TX2-maxp_FP16_25%_CNV,0.0005122796453489286,FP16_TX2-maxp,TX2-maxp_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,1,0.87,0.526068,1164.96,1953.65,138.54127899456,232.3351614714,85.57,,1.8,5.7,9.2,0.118923636,50.0,l3,1.33,59.7,0.12,TX2-maxn_FP16_50%_CNV,3.61282425284468e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_50.0
CNV,TX2-maxn,FP16,maxn,2,1.3,0.754633,1546.83,2721.23,183.95464787388,323.61856599228,85.57,,1.8,5.7,10.8,0.237847272,50.0,l3,1.33,59.7,0.12,TX2-maxn_FP16_50%_CNV,5.182517097403643e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_50.0
CNV,TX2-maxn,FP16,maxn,4,2.06,1.1304299999999998,1988.35,3619.86,236.4618116406,430.48691301096,85.57,,1.8,5.7,11.4,0.475694544,50.0,l3,1.33,59.7,0.12,TX2-maxn_FP16_50%_CNV,7.763340328898946e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_50.0
CNV,TX2-maxn,FP16,maxn,8,3.43,1.6481700000000001,2403.76,5038.77,285.86387927136,599.22884936772,85.57,,1.8,5.7,11.4,0.951389088,50.0,l3,1.33,59.7,0.12,TX2-maxn_FP16_50%_CNV,0.00011318971214388666,FP16_TX2-maxn,TX2-maxn_FP16_CNV_50.0
