NN_Topology,HWType,Datatype,Op mode,batch/thread/stream,lat-sys,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1,top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor, level,hw_peak_perf,hw_bandwidth,nn_total_operations,hw_datatype_prun_net,norm-lat-comp,datatype_model,tag
ResNet-50,Ultra96-DPU,INT8,,2,71,68.1823,28.1659,29.3968,184.204986,192.25507199999998,73.3,91.4,2.5,6.8,8.28728,13.08,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.009713823709592397,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
ResNet-50,Ultra96-DPU,INT8,,3,106.4,103.579,28.1043,28.9648,183.802122,189.429792,73.3,91.4,2.5,6.8,8.29845,19.62,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.014756735193970735,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
ResNet-50,Ultra96-DPU,INT8,,4,142.64,139.30700000000002,28.1512,28.6587,184.108848,187.427898,73.3,91.4,2.5,6.8,8.3112,26.16,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.0198468464617971,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
ResNet-50,Ultra96-DPU,INT8,,5,177.23,174.54,28.1485,28.7747,184.09118999999998,188.18653799999998,73.3,91.4,2.5,6.8,8.31911,32.7,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.0248664358678463,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
ResNet-50,Ultra96-DPU,INT8,,6,212.72,209.512,28.0701,28.7418,183.578454,187.971372,73.3,91.4,2.5,6.8,8.32475,39.24,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.029848841019503924,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
ResNet-50,Ultra96-DPU,INT8,,7,248.48,244.859,28.1002,28.7188,183.775308,187.820952,73.3,91.4,2.5,6.8,8.32831,45.78,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.03488467182402302,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
ResNet-50,Ultra96-DPU,INT8,,8,284.13,281.15,28.1339,28.7024,183.995706,187.713696,73.3,91.4,2.5,6.8,8.33277,52.32,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.040054992805345406,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
ResNet-50,Ultra96-DPU,INT8,,1,42.35,39.275999999999996,23.6524,25.4261,182.596528,196.289492,73.29,91.26,2.5,6.8,8.25072,7.72,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.005595589178099755,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,2,78.27,75.2752,25.5044,26.5641,196.893968,205.074852,73.29,91.26,2.5,6.8,8.3548,15.44,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.010724337878075536,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,3,117.24,114.32700000000001,25.5303,26.211,197.093916,202.34892,73.29,91.26,2.5,6.8,8.3511,23.16,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.016287985639184512,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,4,156.5,153.429,25.5102,26.0135,196.938744,200.82422,73.29,91.26,2.5,6.8,8.35554,30.88,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.02185878531435654,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,5,195.55,192.398,25.5336,26.0119,197.119392,200.811868,73.29,91.26,2.5,6.8,8.35559,38.6,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.0274106366913137,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,6,238.1,235.28400000000002,25.1176,25.5712,193.907872,197.409664,73.29,91.26,2.5,6.8,8.3679,46.32,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.033520536820959956,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,7,277.54,275.017,25.0032,25.614,193.02470399999999,197.74008,73.29,91.26,2.5,6.8,8.36065,54.04,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.039181234061346895,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,8,313.04,309.125,25.392,26.0528,196.02624,201.12761600000002,73.29,91.26,2.5,6.8,8.36256,61.76,100.0,l3,0.96,4.26,7.7,Ultra96-DPU_INT8_100%_ResNet-50,0.044040546508811666,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,1,17.78,14.8168,43.7478,67.6427,337.73301599999996,522.201644,72.53,90.85,20.0,29.0,31.8,7.72,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.0021109259021811913,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,2,18.59,15.5674,107.37299999999999,127.65700000000001,828.9195599999999,985.5120400000001,72.53,90.85,20.0,29.0,34.4,15.44,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.0022178626889487255,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,3,20.69,17.6107,120.665,169.74400000000003,931.5338,1310.42368,72.53,90.85,20.0,29.0,37.5,23.16,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.002508968386260347,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,4,24.62,21.5229,161.764,183.805,1248.81808,1418.9746,72.53,90.85,20.0,29.0,39.7,30.88,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.0030663332905928107,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,5,29.96,27.0473,165.987,193.019,1281.4196399999998,1490.10668,72.53,90.85,20.0,29.0,40.1,38.6,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.0038533857617073413,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,6,35.5,32.481,167.636,193.787,1294.1499199999998,1496.03564,72.53,90.85,20.0,29.0,40.3,46.32,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.004627516348249775,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,7,41.59,38.551,168.132,190.78599999999997,1297.97904,1472.8679199999997,72.53,90.85,20.0,29.0,40.5,54.04,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.005492299582567565,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU102-DPU,INT8,,8,47.61,44.4062,167.292,191.908,1291.49424,1481.52976,72.53,90.85,20.0,29.0,40.6,61.76,100.0,l3,6.71,19.2,7.7,ZCU102-DPU_INT8_100%_ResNet-50,0.006326480602926301,INT8_ZCU102-DPU,ZCU102-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,1,17.96,14.9622,42.0869,66.8486,324.910868,516.071192,72.53,90.85,9.2,,21.4111,7.72,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.0021316408086506813,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,2,19.69,16.631,101.87700000000001,120.61200000000001,786.49044,931.12464,72.53,90.85,9.2,,25.7835,15.44,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.00236939208730464,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,3,25.37,22.4568,117.459,133.33100000000002,906.7834799999999,1029.3153200000002,72.53,90.85,9.2,,26.3943,23.16,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.0031993845364790357,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,4,33.46,30.4797,118.944,131.841,918.24768,1017.8125200000001,72.53,90.85,9.2,,26.5316,30.88,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.00434239432405864,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,5,40.28,37.2594,122.26100000000001,138.253,943.85492,1067.31316,72.53,90.85,9.2,,26.8179,38.6,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.005308287387271872,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,6,47.95,45.265,122.665,136.83700000000002,946.9738,1056.38164,72.53,90.85,9.2,,26.8338,46.32,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.006448832471399467,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,7,56.74,53.6118,122.198,135.73,943.3685599999999,1047.8355999999999,72.53,90.85,9.2,,26.8572,54.04,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.007637987776210625,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50,ZCU104-DPU,INT8,,8,64.88,62.2966,122.805,135.247,948.0546,1044.1068400000001,72.53,90.85,9.2,,26.8942,61.76,100.0,l3,4.6,19.2,7.7,ZCU104-DPU_INT8_100%_ResNet-50,0.008875297402800929,INT8_ZCU104-DPU,ZCU104-DPU_INT8_ResNet-50_100.0
ResNet-50v15,EdgeTPU-fast,INT8,fast,1,,40.44151,10.552,24.726999999999997,86.5264,202.76139999999995,,,,,1.19,8.2,100.0,l3,4.0,25.6,10000000.0,EdgeTPU-fast_INT8_100%_ResNet-50v15,0.9547567491510442,INT8_EdgeTPU-fast,EdgeTPU-fast_INT8_ResNet-50v15_100.0
ResNet-50v15,EdgeTPU-fast,INT8,fast,1,,40.58504,10.589,24.64,86.82979999999999,202.04799999999997,,,,,1.49,8.2,100.0,l3,4.0,25.6,10000000.0,EdgeTPU-fast_INT8_100%_ResNet-50v15,0.9581452535913,INT8_EdgeTPU-fast,EdgeTPU-fast_INT8_ResNet-50v15_100.0
ResNet-50v15,EdgeTPU-slow,INT8,slow,1,,42.35792,10.075,23.608,82.61499999999998,193.5856,,,,,0.9623,8.2,100.0,l3,2.0,25.6,10000000.0,EdgeTPU-slow_INT8_100%_ResNet-50v15,1.0,INT8_EdgeTPU-slow,EdgeTPU-slow_INT8_ResNet-50v15_100.0
ResNet-50v15,EdgeTPU-slow,INT8,slow,1,,41.69559,7.111000000000001,23.983,58.3102,196.6606,,,,,1.02,8.2,100.0,l3,2.0,25.6,10000000.0,EdgeTPU-slow_INT8_100%_ResNet-50v15,0.9843634909362878,INT8_EdgeTPU-slow,EdgeTPU-slow_INT8_ResNet-50v15_100.0
