NN_Topology,HWType,Datatype,Op mode,batch/thread/stream,lat-sys,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1,top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor,level,hw_datatype_prun_net,norm-lat-comp,datatype_model,tag
MLP,U96-Quadcore A53,INT4,,4,,7.848,,509.6839959,,0.9490316003658,98.29,,9.2,14.3,15.34808673,0.007448000000000001,25.0,l3,U96-Quadcore A53_INT4_25%_MLP,0.018030436700485226,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_25.0
MLP,U96-Quadcore A53,INT4,,8,,7.853,,1018.718961,,1.896854705382,98.29,,9.2,14.3,15.34616436,0.014896000000000001,25.0,l3,U96-Quadcore A53_INT4_25%_MLP,0.018041923981767388,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_25.0
MLP,U96-Quadcore A53,INT4,,16,,10.063,,1589.983106,,2.960548543372,98.29,,9.2,14.3,15.35481896,0.029792000000000003,25.0,l3,U96-Quadcore A53_INT4_25%_MLP,0.02311930230848404,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_25.0
MLP,U96-Quadcore A53,INT4,,32,,14.395,,2222.994095,,4.1392150048900005,98.29,,9.2,14.3,15.35694888,0.059584000000000005,25.0,l3,U96-Quadcore A53_INT4_25%_MLP,0.03307188281135127,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_25.0
MLP,U96-Quadcore A53,INT4,,64,,23.355,,2740.3125670000004,,5.1024619997539995,98.29,,9.2,14.3,15.3538738,0.11916800000000001,25.0,l3,U96-Quadcore A53_INT4_25%_MLP,0.053657090868989864,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_25.0
MLP,U96-Quadcore A53,INT4,,128,,41.15600000000001,,3110.117601000001,,5.791038973062,98.29,,9.2,14.3,15.35236479,0.23833600000000002,25.0,l3,U96-Quadcore A53_INT4_25%_MLP,0.09455410968975153,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_25.0
MLP,U96-Quadcore A53,INT2,,2,,7.754,,257.9313903,,0.4802682487385999,98.04,,9.2,14.3,15.33824799,0.0037240000000000003,25.0,l3,U96-Quadcore A53_INT2_25%_MLP,0.01781447581238053,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_25.0
MLP,U96-Quadcore A53,INT2,,4,,7.841,,510.1390129,,0.9498788420198,98.04,,9.2,14.3,15.33740856,0.007448000000000001,25.0,l3,U96-Quadcore A53_INT2_25%_MLP,0.01801435450669019,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_25.0
MLP,U96-Quadcore A53,INT2,,8,,7.85,,1019.10828,,1.8975796173599997,98.04,,9.2,14.3,15.33829488,0.014896000000000001,25.0,l3,U96-Quadcore A53_INT2_25%_MLP,0.018035031612998086,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_25.0
MLP,U96-Quadcore A53,INT2,,16,,10.115,,1581.809194,,2.945328719228,98.04,,9.2,14.3,15.34281594,0.029792000000000003,25.0,l3,U96-Quadcore A53_INT2_25%_MLP,0.023238770033818558,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_25.0
MLP,U96-Quadcore A53,INT2,,32,,14.387,,2224.230208,,4.141516647296,98.04,,9.2,14.3,15.33873137,0.059584000000000005,25.0,l3,U96-Quadcore A53_INT2_25%_MLP,0.03305350316129981,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_25.0
MLP,U96-Quadcore A53,INT2,,64,,23.176,,2761.47739,,5.14187090018,98.04,,9.2,14.3,15.33614075,0.11916800000000001,25.0,l3,U96-Quadcore A53_INT2_25%_MLP,0.05324584619908836,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_25.0
MLP,U96-Quadcore A53,INT2,,128,,41.228,,3104.686136,,5.7809255852320005,98.04,,9.2,14.3,15.33693652,0.23833600000000002,25.0,l3,U96-Quadcore A53_INT2_25%_MLP,0.09471952654021468,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_25.0
MLP,NCS,FP16,,1,3.16,1.6157,316.199,618.928,0.211537131,0.41406283200000005,97.95,,0.53,1.2,1.548,0.000669,12.5,l3,NCS_FP16_12.50%_MLP,0.0037120000735186,FP16_NCS,NCS_FP16_MLP_12.5
MLP,NCS,FP16,,2,5.08,1.9723,393.474,1014.05,0.263234106,0.67839945,97.95,,0.53,1.2,1.628,0.001338,12.5,l3,NCS_FP16_12.50%_MLP,0.004531272974562564,FP16_NCS,NCS_FP16_MLP_12.5
MLP,NCS,FP16,,4,8.87,2.67093,450.727,1497.6,0.30153636300000003,1.0018944,97.95,,0.53,1.2,1.67,0.002676,12.5,l3,NCS_FP16_12.50%_MLP,0.006136344838994265,FP16_NCS,NCS_FP16_MLP_12.5
MLP,NCS,FP16,,8,16.44,4.18684,486.767,1910.75,0.325647123,1.27829175,97.95,,0.53,1.2,1.699,0.005352,12.5,l3,NCS_FP16_12.50%_MLP,0.00961908175268343,FP16_NCS,NCS_FP16_MLP_12.5
MLP,NCS,FP16,,16,31.79,7.1184699999999985,503.27,2247.67,0.33668763,1.50369123,97.95,,0.53,1.2,1.711,0.010704,12.5,l3,NCS_FP16_12.50%_MLP,0.016354373437729743,FP16_NCS,NCS_FP16_MLP_12.5
MLP,NCS,FP16,,32,62.05,12.9453,515.686,2471.93,0.344993934,1.65372117,97.95,,0.53,1.2,1.735,0.021408,12.5,l3,NCS_FP16_12.50%_MLP,0.029741260476400532,FP16_NCS,NCS_FP16_MLP_12.5
MLP,NCS,FP16,,64,123.0,24.0058,520.318,2666.02,0.348092742,1.78356738,97.95,,0.53,1.2,1.719,0.042816,12.5,l3,NCS_FP16_12.50%_MLP,0.055152275400676375,FP16_NCS,NCS_FP16_MLP_12.5
MLP,NCS,FP16,,128,243.2,45.7766,526.317,2796.19,0.35210607299999996,1.87065111,97.95,,0.53,1.2,1.764,0.085632,12.5,l3,NCS_FP16_12.50%_MLP,0.10516973606822526,FP16_NCS,NCS_FP16_MLP_12.5
MLP,TX2,FP16,maxp,1,0.57,0.27808,1759.45,3864.97,1.17707205,2.58566493,97.15,,1.8,4.7,6.6610000000000005,0.000669,12.5,l3,TX2_FP16_12.50%_MLP,0.0006388766357888545,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP16,maxp,2,0.75,0.285041,2716.18,7639.51,1.81712442,5.11083219,97.15,,1.8,4.7,6.51,0.001338,12.5,l3,TX2_FP16_12.50%_MLP,0.0006548692287898838,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP16,maxp,4,1.1,0.290605,3849.62,15091.2,2.57539578,10.0960128,97.15,,1.8,4.7,6.643,0.002676,12.5,l3,TX2_FP16_12.50%_MLP,0.0006676522754006764,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP16,maxp,8,1.64,0.306844,4785.05,29828.1,3.20119845,19.954998899999996,97.15,,1.8,4.7,7.353,0.005352,12.5,l3,TX2_FP16_12.50%_MLP,0.0007049606675488899,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP16,maxp,16,3.12,0.34270300000000004,5657.46,71794.2,3.78484074,48.0303198,97.15,,1.8,4.7,7.652,0.010704,12.5,l3,TX2_FP16_12.50%_MLP,0.0007873451514483165,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP16,maxp,32,5.61,0.31725,6023.53,121789.0,4.02974157,81.47684100000001,97.15,,1.8,4.7,7.542999999999998,0.021408,12.5,l3,TX2_FP16_12.50%_MLP,0.0007288679973533304,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP16,maxp,64,9.11,0.463625,6206.06,192120.0,4.15185414,128.52828,97.15,,1.8,4.7,7.886,0.042816,12.5,l3,TX2_FP16_12.50%_MLP,0.0010651581568886929,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP16,maxp,128,21.57,0.66525,6360.25,278034.0,4.25500725,186.00474599999998,97.15,,1.8,4.7,8.382,0.085632,12.5,l3,TX2_FP16_12.50%_MLP,0.0015283827745919715,FP16_TX2,TX2_FP16_MLP_12.5
MLP,TX2,FP32,maxp,1,0.6,0.216087,2019.72,4963.28,1.35119268,3.32043432,97.15,,1.8,4.7,7.411,0.000669,12.5,l3,TX2_FP32_12.50%_MLP,0.0004964504300838112,FP32_TX2,TX2_FP32_MLP_12.5
MLP,TX2,FP32,maxp,2,0.87,0.287818,3002.93,9745.51,2.00896017,6.51974619,97.15,,1.8,4.7,7.265,0.001338,12.5,l3,TX2_FP32_12.50%_MLP,0.0006612492648139977,FP32_TX2,TX2_FP32_MLP_12.5
MLP,TX2,FP32,maxp,4,1.22,0.369457,4129.03,19384.0,2.76232107,12.967896000000001,97.15,,1.8,4.7,7.309,0.002676,12.5,l3,TX2_FP32_12.50%_MLP,0.0008488112961329218,FP32_TX2,TX2_FP32_MLP_12.5
MLP,TX2,FP32,maxp,8,1.69,0.237187,5019.61,36867.7,3.35811909,24.6644913,97.15,,1.8,4.7,7.732,0.005352,12.5,l3,TX2_FP32_12.50%_MLP,0.0005449267570945449,FP32_TX2,TX2_FP32_MLP_12.5
MLP,TX2,FP32,maxp,16,3.19,0.410703,5688.89,72480.2,3.80586741,48.48925379999999,97.15,,1.8,4.7,7.8610000000000015,0.010704,12.5,l3,TX2_FP32_12.50%_MLP,0.000943572176885752,FP32_TX2,TX2_FP32_MLP_12.5
MLP,TX2,FP32,maxp,32,5.71,0.4531560000000001,5851.43,140466.0,3.91460667,93.971754,97.15,,1.8,4.7,7.758999999999999,0.021408,12.5,l3,TX2_FP32_12.50%_MLP,0.0010411060873400974,FP32_TX2,TX2_FP32_MLP_12.5
MLP,TX2,FP32,maxp,64,10.87,0.591562,6095.24,173530.0,4.07771556,116.09156999999999,97.15,,1.8,4.7,7.935,0.042816,12.5,l3,TX2_FP32_12.50%_MLP,0.0013590878179679461,FP32_TX2,TX2_FP32_MLP_12.5
MLP,TX2,FP32,maxp,128,21.53,0.68425,6320.99,264873.0,4.22874231,177.200037,97.15,,1.8,4.7,8.31,0.085632,12.5,l3,TX2_FP32_12.50%_MLP,0.0015720344434641965,FP32_TX2,TX2_FP32_MLP_12.5
MLP,ZCU104-FINN,INT4,,1,,0.003,,333333.33,,222.99999777,97.54,,9.2,14.2,14.65,0.000669,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,6.8923687692986324e-06,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,2,,0.004,,500000.0,,334.5,97.54,,9.2,14.2,14.65,0.001338,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,9.189825025731509e-06,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,4,,0.006,,666666.67,,446.00000223,97.54,,9.2,14.2,14.65,0.002676,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,1.3784737538597265e-05,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,8,,0.009000000000000001,,888888.89,,594.6666674100002,97.54,,9.2,14.2,14.65,0.005352,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,2.06771063078959e-05,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,16,,0.016,,1000000.0,,669.0,97.54,,9.2,14.2,14.65,0.010704,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,3.6759300102926035e-05,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,32,,0.029,,1103448.28,,738.20689932,97.54,,9.2,14.2,14.65,0.021408,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,6.662623143655344e-05,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,64,,0.055,,1163636.36,,778.4727248400002,97.54,,9.2,14.2,14.65,0.042816,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,0.00012636009410380827,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,128,,0.109,,1174311.93,,785.6146811699998,97.54,,9.2,14.2,14.65,0.085632,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,0.0002504227319511836,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,256,,0.21600000000000005,,1185185.19,,792.8888921099998,97.54,,9.2,14.2,14.65,0.171264,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,0.0004962505513895017,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT4,,512,,0.429,,1193473.19,,798.4335641099998,97.54,,9.2,14.2,14.65,0.342528,12.5,l3,ZCU104-FINN_INT4_12.50%_MLP,0.0009856087340097044,INT4_ZCU104-FINN,ZCU104-FINN_INT4_MLP_12.5
MLP,ZCU104-FINN,INT2,,1,,0.002,,1000000.0,,669.0,96.85,,9.2,13.85,14.1825,0.000669,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,4.594912512865754e-06,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,2,,0.002,,1000000.0,,669.0,96.85,,9.2,13.85,14.0675,0.001338,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,4.594912512865754e-06,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,4,,0.003,,1333333.333,,891.9999997769999,96.85,,9.2,13.85,14.1,0.002676,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,6.8923687692986324e-06,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,8,,0.004,,2000000.0,,1338.0,96.85,,9.2,13.85,14.02,0.005352,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,9.189825025731509e-06,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,16,,0.006,,2666666.667,,1784.000000223,96.85,,9.2,13.85,14.06,0.010704,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,1.3784737538597265e-05,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,32,,0.01,,3200000.0,,2140.8,96.85,,9.2,13.85,14.0,0.021408,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,2.297456256432877e-05,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,64,,0.019,,3368421.053000001,,2253.473684457,96.85,,9.2,13.85,14.045,0.042816,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,4.365166887222467e-05,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,128,,0.035,,3657142.857,,2446.628571333,96.85,,9.2,13.85,14.055,0.085632,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,8.041096897515072e-05,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,256,,0.068,,3764705.882,,2518.588235058,96.85,,9.2,13.85,14.075,0.171264,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,0.00015622702543743568,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-FINN,INT2,,512,,0.133,,3849624.06,,2575.39849614,96.85,,9.2,13.85,14.12,0.342528,12.5,l3,ZCU104-FINN_INT2_12.50%_MLP,0.00030556168210557275,INT2_ZCU104-FINN,ZCU104-FINN_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT4,,2,,0.221656,,9022.99058,,6.036380698019999,97.54,,9.2,14.3,15.375,0.001338,12.5,l3,ZCU104-Bismo_INT4_12.50%_MLP,0.0005092449639758858,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,4,,0.3263472,,12256.88469,,8.19985585761,97.54,,9.2,14.3,15.35,0.002676,12.5,l3,ZCU104-Bismo_INT4_12.50%_MLP,0.0007497684164093517,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,8,,0.5192422999999999,,15407.06526,,10.30732665894,97.54,,9.2,14.3,15.25,0.005352,12.5,l3,ZCU104-Bismo_INT4_12.50%_MLP,0.0011929364707395972,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,16,,0.928151,,17238.57433,,11.53260622677,97.54,,9.2,14.3,15.775,0.010704,12.5,l3,ZCU104-Bismo_INT4_12.50%_MLP,0.0021323863218644322,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,32,,1.7796005,,17981.56384,,12.029666208959998,97.54,,9.2,14.3,15.425,0.021408,12.5,l3,ZCU104-Bismo_INT4_12.50%_MLP,0.004088554302676077,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,64,,3.351983,,19093.17559,,12.773334469709999,97.54,,9.2,14.3,15.4,0.042816,12.5,l3,ZCU104-Bismo_INT4_12.50%_MLP,0.007701034314806645,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,128,,6.721276,,19044.00295,,12.740437973549998,97.54,,9.2,14.3,15.4,0.085632,12.5,l3,ZCU104-Bismo_INT4_12.50%_MLP,0.015441837597412144,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT2,,2,,0.1777432,,11252.18855,,7.52771413995,96.85,,9.2,14.3,15.375,0.001338,12.5,l3,ZCU104-Bismo_INT2_12.50%_MLP,0.0004083572268784002,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,4,,0.2372716,,16858.31764,,11.278214501160003,96.85,,9.2,14.3,15.4,0.002676,12.5,l3,ZCU104-Bismo_INT2_12.50%_MLP,0.0005451211218938392,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,8,,0.3524921,,22695.5441,,15.1833190029,96.85,,9.2,14.3,15.35,0.005352,12.5,l3,ZCU104-Bismo_INT2_12.50%_MLP,0.0008098351804881633,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,16,,0.5881343000000001,,27204.67077,,18.19992474513,96.85,,9.2,14.3,15.375,0.010704,12.5,l3,ZCU104-Bismo_INT2_12.50%_MLP,0.0013512128271577714,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,32,,1.0490677,,30503.27448,,20.40669062712,96.85,,9.2,14.3,15.4,0.021408,12.5,l3,ZCU104-Bismo_INT2_12.50%_MLP,0.0024101871507866486,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,64,,1.9529131,,32771.55548,,21.92417061612,96.85,,9.2,14.3,15.375,0.042816,12.5,l3,ZCU104-Bismo_INT2_12.50%_MLP,0.004486732419864726,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,128,,3.816102,,33542.08037,,22.43965176753,96.85,,9.2,14.3,15.4,0.085632,12.5,l3,ZCU104-Bismo_INT2_12.50%_MLP,0.008767327415086016,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,U96-Quadcore A53,INT4,,2,,2.536,,788.6435331,,0.5276025236439,97.54,,9.2,14.3,15.40357143,0.001338,12.5,l3,U96-Quadcore A53_INT4_12.50%_MLP,0.005826349066313777,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_12.5
MLP,U96-Quadcore A53,INT4,,4,,2.555,,1565.55773,,1.04735812137,97.54,,9.2,14.3,15.40561224,0.002676,12.5,l3,U96-Quadcore A53_INT4_12.50%_MLP,0.0058700007351860034,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_12.5
MLP,U96-Quadcore A53,INT4,,8,,2.608,,3067.484663,,2.052147239547,97.54,,9.2,14.3,15.40958455,0.005352,12.5,l3,U96-Quadcore A53_INT4_12.50%_MLP,0.005991765916776946,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_12.5
MLP,U96-Quadcore A53,INT4,,16,,3.405,,4698.9721,,3.1436123349000002,97.54,,9.2,14.3,15.42098344,0.010704,12.5,l3,U96-Quadcore A53_INT4_12.50%_MLP,0.007822838553153947,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_12.5
MLP,U96-Quadcore A53,INT4,,32,,5.066,,6316.620608,,4.225819186752,97.54,,9.2,14.3,15.39569655,0.021408,12.5,l3,U96-Quadcore A53_INT4_12.50%_MLP,0.011638913395088957,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_12.5
MLP,U96-Quadcore A53,INT4,,64,,8.577,,7461.816486,,4.991955229134,97.54,,9.2,14.3,15.39360344,0.042816,12.5,l3,U96-Quadcore A53_INT4_12.50%_MLP,0.01970528231142479,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_12.5
MLP,U96-Quadcore A53,INT4,,128,,14.996,,8535.609496,,5.710322752823999,97.54,,9.2,14.3,15.39314655,0.085632,12.5,l3,U96-Quadcore A53_INT4_12.50%_MLP,0.034452654021467424,INT4_U96-Quadcore A53,U96-Quadcore A53_INT4_MLP_12.5
MLP,U96-Quadcore A53,INT2,,2,,2.599,,769.5267411,,0.5148133897959,96.85,,9.2,14.3,15.39265701,0.001338,12.5,l3,U96-Quadcore A53_INT2_12.50%_MLP,0.005971088810469048,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_12.5
MLP,U96-Quadcore A53,INT2,,4,,2.577,,1552.1924720000004,,1.0384167637680002,96.85,,9.2,14.3,15.39391823,0.002676,12.5,l3,U96-Quadcore A53_INT2_12.50%_MLP,0.005920544772827525,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_12.5
MLP,U96-Quadcore A53,INT2,,8,,2.5660000000000003,,3117.692907,,2.085736554783,96.85,,9.2,14.3,15.39348382,0.005352,12.5,l3,U96-Quadcore A53_INT2_12.50%_MLP,0.005895272754006764,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_12.5
MLP,U96-Quadcore A53,INT2,,16,,3.458,,4626.951995,,3.0954308846550003,96.85,,9.2,14.3,15.3965898,0.010704,12.5,l3,U96-Quadcore A53_INT2_12.50%_MLP,0.007944603734744891,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_12.5
MLP,U96-Quadcore A53,INT2,,32,,5.027,,6365.625622,,4.258603541118,96.85,,9.2,14.3,15.39813193,0.021408,12.5,l3,U96-Quadcore A53_INT2_12.50%_MLP,0.011549312601088076,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_12.5
MLP,U96-Quadcore A53,INT2,,64,,8.325,,7687.687687999999,,5.143063063272,96.85,,9.2,14.3,15.397998499999998,0.042816,12.5,l3,U96-Quadcore A53_INT2_12.50%_MLP,0.019126323334803703,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_12.5
MLP,U96-Quadcore A53,INT2,,128,,15.07,,8493.696085,,5.682282680865001,96.85,,9.2,14.3,15.39964125,0.085632,12.5,l3,U96-Quadcore A53_INT2_12.50%_MLP,0.034622665784443465,INT2_U96-Quadcore A53,U96-Quadcore A53_INT2_MLP_12.5
CNV,NCS,FP16,,1,6.6,4.97914,151.555,200.838,71.14749475,94.2833991,87.02,,0.53,1.2,1.728796,0.46945,100.0,l3,NCS_FP16_100%_CNV,0.0003419473860852411,FP16_NCS,NCS_FP16_CNV_100.0
CNV,NCS,FP16,,2,12.29,8.93829,162.738,223.757,76.3973541,105.04272365,87.02,,0.53,1.2,1.7803,0.9389,100.0,l3,NCS_FP16_100%_CNV,0.0006138459455994106,FP16_NCS,NCS_FP16_CNV_100.0
CNV,NCS,FP16,,4,23.35,16.8473,171.28400000000005,237.426,80.40927380000002,111.4596357,87.02,,0.53,1.2,1.82302425,1.8778,100.0,l3,NCS_FP16_100%_CNV,0.0011570050646484901,FP16_NCS,NCS_FP16_CNV_100.0
CNV,NCS,FP16,,8,45.13,31.8658,177.259,251.053,83.21423755,117.85683085,87.02,,0.53,1.2,1.86092125,3.7556,100.0,l3,NCS_FP16_100%_CNV,0.002188415472454093,FP16_NCS,NCS_FP16_CNV_100.0
CNV,NCS,FP16,,16,88.1,61.7732,181.621,259.012,85.26197844999999,121.5931834,87.02,,0.53,1.2,1.879459487,7.5112,100.0,l3,NCS_FP16_100%_CNV,0.004242335879312656,FP16_NCS,NCS_FP16_CNV_100.0
CNV,NCS,FP16,,32,174.8,121.825,183.067,262.673,85.94080315,123.31183985,87.02,,0.53,1.2,1.903724615,15.0224,100.0,l3,NCS_FP16_100%_CNV,0.008366452903480221,FP16_NCS,NCS_FP16_CNV_100.0
CNV,NCS,FP16,,64,348.38,242.098,183.706,264.356,86.24078169999999,124.10192419999998,87.02,,0.53,1.2,1.903671053,30.0448,100.0,l3,NCS_FP16_100%_CNV,0.016626320665107767,FP16_NCS,NCS_FP16_CNV_100.0
CNV,NCS,FP16,,128,694.75,481.675,184.24,265.73900000000003,86.49146800000001,124.75117355,87.02,,0.53,1.2,1.91102,60.0896,100.0,l3,NCS_FP16_100%_CNV,0.03307950915069841,FP16_NCS,NCS_FP16_CNV_100.0
CNV,TX2,FP16,maxn,1,1.49,1.12055,681.758,906.399,320.0512931,425.50901054999986,87.06,,1.8,5.7,11.8,0.46945,100.0,l3,TX2_FP16_100%_CNV,7.695488447358718e-05,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxn,2,2.45,1.82371,818.545,1120.55,384.26595025,526.0421974999998,87.06,,1.8,5.7,13.6,0.9389,100.0,l3,TX2_FP16_100%_CNV,0.00012524509603616587,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxn,4,3.86,2.99886,1057.85,1339.58,496.6076825,628.865831,87.06,,1.8,5.7,13.6,1.8778,100.0,l3,TX2_FP16_100%_CNV,0.00020594968975276573,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxn,8,6.37,4.77356,1276.81,1687.24,599.3984545,792.0748179999998,87.06,,1.8,5.7,14.4,3.7556,100.0,l3,TX2_FP16_100%_CNV,0.0003278289753493703,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxn,16,11.52,8.36053,1422.22,1924.11,667.661179,903.2734395,87.06,,1.8,5.7,14.4,7.5112,100.0,l3,TX2_FP16_100%_CNV,0.000574167703616938,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxn,32,21.5,15.4095,1512.56,2110.74,710.071292,990.886893,87.06,,1.8,5.7,14.4,15.0224,100.0,l3,TX2_FP16_100%_CNV,0.001058262721249156,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxn,64,41.53,29.4187,1572.96,2191.58,738.426072,1028.837231,87.06,,1.8,5.7,14.3,30.0448,100.0,l3,TX2_FP16_100%_CNV,0.0020203584488537947,FP16_TX2,TX2_FP16_CNV_100.0
